loan_id,asof_date,grossapproval,exposure_at_default,collateral_value,total_assets,total_debt,current_assets,current_liabilities,maturity_years,days_past_due,loanstatus,origination_pd,default_flag,loss_severity
1132,2019-10-01,117770.26745176876,117770.26745176876,110986.46091305968,854897.3988733573,570352.929752408,157348.85877615504,81645.68650824006,4.7211431412621465,0,PIF,0.04546106196956959,0,0.0
1133,2019-01-01,53877.765710188425,53877.765710188425,38052.28079951775,131417.7616706042,56075.5408108591,71371.45384868298,39201.71342311657,4.21168904968644,0,PIF,0.036847726372276256,0,0.0
1134,2015-04-01,71262.6524854183,71262.6524854183,83652.73720694547,177630.2556534853,58672.55874309223,117284.30303269665,175268.44480832035,1.6010409424405183,0,PIF,0.11304588101862598,0,0.0
1135,2001-04-01,393013.1067365802,393013.1067365802,456253.6745448504,727514.2426951163,613147.7078962252,82506.00297129202,112647.95295453574,1.1879686909094085,0,PIF,0.048013383085524025,0,0.0
1136,2018-01-01,494233.8494187622,494233.8494187622,246202.03648715984,530515.7828989138,397172.94581131777,45658.40523445913,54181.20318825174,3.9634227474642625,0,PIF,0.15076949334033465,0,0.0
1137,2009-01-01,70196.14511432446,70196.14511432446,71988.57202338782,185400.14152798062,142574.3624109209,121270.24796038015,187825.69689376614,3.7433566464013537,0,PIF,0.025141151574127624,0,0.0
1138,2018-07-01,386631.9315859517,386631.9315859517,291694.95589292847,108257.31215823581,19633.190285454253,152657.85199579172,243018.46414811534,3.4083555183279026,0,PIF,0.0966553942985974,0,0.0
1139,2013-04-01,82337.97462843203,82337.97462843203,107018.23628960767,263872.16558896645,232762.7875863491,153090.35367288828,159293.13970849785,4.904957120069385,0,PIF,0.05318853337577475,0,0.0
1140,2022-01-01,316459.77120665007,316459.77120665007,190673.7422121456,293864.8049224223,179196.02579822578,77694.98948065628,139448.378206674,3.181612191087844,0,PIF,0.15187632074708132,0,0.0
1141,2008-04-01,390233.877092707,390233.877092707,254616.5943046053,91654.68425120643,50688.912228266396,108555.23599710732,97766.13902833947,2.391599468405452,0,PIF,0.012850499771118814,0,0.0
1142,2023-04-01,211641.97877048195,211641.97877048195,168868.2174141865,257194.24143649856,40757.128249041205,155117.9337311664,99292.67602035803,3.259863403290317,0,PIF,0.10048694748106922,0,0.0
1143,2021-01-01,54920.62449979868,54920.62449979868,35250.45320020792,685421.5283009678,595034.8325841604,20354.54295929226,32249.06657936324,1.113647010021825,0,PIF,0.022466021127190355,0,0.0
1144,2008-04-01,317835.20845644164,317835.20845644164,325079.95365291595,781455.625502343,457239.35808007244,23658.78332716346,23228.1554126895,3.3170569382811994,0,PIF,0.05487741667425323,0,0.0
1145,2012-01-01,496060.0826630125,496060.0826630125,413127.41915905767,816553.3804111687,661508.4862873906,81482.3205946947,132351.69355577996,4.6097208201640925,0,PIF,0.09683601824397768,0,0.0
1146,2013-04-01,165927.8402773231,165927.8402773231,99356.0893375294,399729.5067677056,269581.0844285502,52459.60419550369,25476.10878907487,1.0173202740725613,0,PIF,0.08945136733866106,0,0.0
1147,2019-01-01,135271.07473424711,135271.07473424711,115756.41803100033,341919.25524091726,269211.79787560593,81182.74371454187,45094.81863618012,4.381215248712467,0,PIF,0.05026617306217637,0,0.0
1148,2017-01-01,105766.65173908173,105766.65173908173,126910.35623521132,899885.8955304679,633830.4900035149,27813.085173328476,12693.38380882153,4.207715576396453,0,PIF,0.048859432267680546,0,0.0
1149,2021-04-01,299865.02895502525,299865.02895502525,333796.5808098845,710859.1697557028,630369.3834548898,122481.52582830463,152221.9197078048,1.424412519184341,0,CHGOFF,0.046907746974210594,1,0.2262364077718873
1150,2009-01-01,318400.294712123,318400.294712123,270304.66677843727,520628.7063441946,172009.13813965564,137630.69613892733,215338.3433317145,4.38732197248687,0,PIF,0.06215955342260405,0,0.0
1151,2012-07-01,406521.8767266811,406521.8767266811,268159.4496965996,288912.5748053052,90048.29552224063,160449.6964998422,154629.39933129688,4.054181062933639,0,PIF,0.04719801930154935,0,0.0
1152,2010-10-01,388882.9731292294,388882.9731292294,218512.49414899442,343470.47136578587,247310.15962407136,133599.3582343121,70403.3387128744,2.9641858302393818,60,PIF,0.03147189576695131,0,0.0
1153,2022-07-01,451643.6726577892,451643.6726577892,537701.9308502803,502598.7660400975,276990.1413637524,85312.4650511544,78731.15082352012,1.9808557535990925,0,PIF,0.013056713811026147,0,0.0
1154,2007-07-01,412597.7142540356,412597.7142540356,428751.0164513037,524507.9942284155,330088.05807177647,187636.36271539296,166483.09954729927,2.1524016633914087,0,PIF,0.05680827627670449,0,0.0
1155,2014-07-01,161270.18738575,161270.18738575,147553.66975675628,91216.4883044158,65387.07792899313,148003.0830453182,192531.3934235989,3.449099701887961,120,DELQ,0.1342067016909279,0,0.0
1156,2003-01-01,300144.83219409245,300144.83219409245,357619.9206895284,866708.069922609,509574.55932286015,110259.43670708736,144771.99441700557,1.9852159975019865,0,PIF,0.2358000616490539,0,0.0
1157,2021-04-01,183835.381592111,183835.381592111,93668.03501076685,551997.1228282821,430643.18185018655,49301.57758376252,26831.55553815428,2.301422702695873,0,PIF,0.01736424411343131,0,0.0
1158,2009-07-01,198403.4207981761,198403.4207981761,201228.75642009405,563109.7604154893,228112.3203866101,133305.24747988099,131738.57603062745,4.723353724601229,60,PIF,0.04779898193073965,0,0.0
1159,2008-07-01,469374.96615349833,469374.96615349833,279297.38733500574,253406.32967813176,212149.84188467034,122426.89976633165,159096.24610908687,3.917314466025011,0,PIF,0.3153278559794717,0,0.0
1160,2014-07-01,356853.1572801831,356853.1572801831,181466.85938306127,707289.4866170232,167020.10489778672,139832.69979813384,106609.24637492641,3.944296198867924,0,PIF,0.05005767675110963,0,0.0
1161,2012-04-01,488565.6859629976,488565.6859629976,400158.58135877096,684556.906475311,449892.97690057213,158413.70540857723,153647.41738629693,4.823745688486717,0,PIF,0.12760228797505208,0,0.0
1162,2021-01-01,237610.64152343504,237610.64152343504,177888.07091603003,158029.53819190653,136238.21400403685,183859.42760586255,231510.80944196598,1.0231760792125058,0,PIF,0.0909955727116686,0,0.0
1163,2013-04-01,291846.9080092894,291846.9080092894,363949.5102070643,567895.3852531346,199987.37108072496,190320.7523580477,183472.81789274066,1.9779433734906045,0,PIF,0.049356538813961626,0,0.0
1164,2012-10-01,269201.9389623898,269201.9389623898,186175.1055377266,619718.8711705015,254994.3233181553,129735.24540386329,57499.35616879015,3.631895851841581,0,PIF,0.11011013555306806,0,0.0
1165,2002-07-01,98279.1758856771,98279.1758856771,111390.80055657745,765165.9031505794,301745.7929128395,193531.64679313524,137729.19499440558,2.7530861357485654,0,PIF,0.07491631255133174,0,0.0
1166,2000-07-01,156515.8975369715,156515.8975369715,168089.35608518764,248994.76671252275,149748.18402909176,183170.25581010783,272285.0178088325,1.451219792529483,0,PIF,0.046710974399900074,0,0.0
1167,2009-10-01,287436.36227201694,287436.36227201694,287761.5916446525,799660.5333812528,384074.9170095182,10496.727832892,7850.562685160486,4.124934744286645,30,PIF,0.05565486369721892,0,0.0
1168,2024-10-01,80318.4373098528,80318.4373098528,98659.9898426024,458414.47880022845,108354.25131010104,131147.3185867415,202595.85637538202,1.188290136319707,0,PIF,0.02615022936703898,0,0.0
1169,2022-10-01,469157.8681890002,469157.8681890002,359906.0770492318,159149.36783062873,137350.64349304073,43909.18786847208,46265.835957790514,3.1754044487579525,30,PIF,0.08872280930094041,0,0.0
1170,2015-07-01,105729.65687451686,105729.65687451686,79371.68345887573,166609.40163891827,52272.25081671571,66086.6043471147,70189.89465272757,3.2498573261700683,0,PIF,0.07940377431516046,0,0.0
1171,2015-10-01,139091.33588760818,139091.33588760818,75784.28729330206,242199.65201199905,139813.14204818904,66525.03794976187,98372.08383206227,3.5438452784426153,15,PIF,0.03614064515265493,0,0.0
1172,2009-10-01,394394.5507723864,394394.5507723864,255640.97420539946,311855.578907953,195172.91696403245,101794.63153105041,95341.96330839304,2.262505210887252,0,PIF,0.033458738655766554,0,0.0
1173,2004-04-01,93620.54380519118,93620.54380519118,111576.8527411568,487052.7596570357,88936.55227627313,12064.57381873962,8853.86291919847,1.094403764927249,0,PIF,0.062069717538239734,0,0.0
1174,2000-01-01,455125.1448269342,455125.1448269342,376362.9711809104,693975.982150539,157234.04259284717,54801.31752468474,29978.804687484,4.555933144322729,0,PIF,0.011359658251997985,0,0.0
1175,2008-04-01,376565.436825141,376565.436825141,266313.8513242686,233115.23965593448,216179.82972278257,15532.98182236896,20824.662178867096,4.716819179313823,0,PIF,0.2950896188009968,0,0.0
1176,2007-10-01,80879.3856989865,80879.3856989865,48082.863511066986,893974.4714896199,609341.8251901427,133606.1274866552,141344.53503082079,2.9279549076162628,0,PIF,0.04928045939904517,0,0.0
1177,2004-10-01,361331.1775785438,361331.1775785438,302240.6035007971,212447.98405165633,37571.88096602871,178964.6399516383,274383.1513510829,1.082561413926113,0,PIF,0.01478943386377732,0,0.0
1178,2006-04-01,334232.843977093,334232.843977093,349272.93204606796,571489.9335321609,448824.97788764513,199579.8453680671,207711.6447398162,3.323484640893796,0,PIF,0.31528603915894243,0,0.0
1179,2000-07-01,390807.2447329634,390807.2447329634,257160.08639339835,841731.1574144987,468704.73557054164,95225.80943859852,93391.27899765453,2.263719406651685,60,PIF,0.013883931546012208,0,0.0
1180,2015-01-01,422689.0336202011,422689.0336202011,457326.2309944061,762656.0867589982,160279.54210770686,59426.81095588903,48634.48120807162,1.7299423073347873,120,DELQ,0.0326889351881463,0,0.0
1181,2023-01-01,373257.75342791976,373257.75342791976,360868.9543083406,611269.1453637911,424588.5743471935,172089.68337883154,116883.14466724065,1.6758106255248215,0,PIF,0.2877969370510236,0,0.0
1182,2017-04-01,313779.33287193737,313779.33287193737,347920.5030705346,666704.2573685368,366341.61852302053,31500.11833268983,49222.45416704557,1.7170217613326701,0,PIF,0.12977103591590977,0,0.0
1183,2011-01-01,195108.49336179995,195108.49336179995,122102.53703849725,190048.6138983987,59663.07141393301,195105.40640066675,104048.91707181359,2.323364002317247,0,PIF,0.03849059253529442,0,0.0
1184,2010-07-01,363773.1478234681,363773.1478234681,352105.24424665584,87923.70408340354,74925.22348808518,145819.11639645844,242494.10105282333,2.122480862770696,0,PIF,0.16626187898272796,0,0.0
1185,2007-07-01,480637.21308385074,480637.21308385074,258756.69189110576,436002.00317550567,167034.06199945047,105747.5864198087,46282.84348226107,4.345699329812758,90,CHGOFF,0.01945660830789508,1,0.6187597879216893
1186,2003-07-01,314384.8012379934,314384.8012379934,228688.93823112742,153405.5195974085,57932.8747528953,28363.602091604334,32083.581235754256,2.981258829560097,0,PIF,0.08453553658349151,0,0.0
1187,2014-10-01,348955.19079541427,348955.19079541427,367074.3699085744,373357.10076851596,137477.12804664447,13457.227784856566,6481.808160065053,2.7105899698601927,0,PIF,0.005173176574405427,0,0.0
1188,2014-01-01,246707.61898991032,246707.61898991032,238936.71065382808,263469.0907271848,201281.06421945957,113461.11752156843,169221.5803048169,1.5833342284578733,0,PIF,0.09980374117310081,0,0.0
1189,2000-01-01,390254.3643843835,390254.3643843835,222083.8669171989,831404.312352209,594366.7329222573,88631.59641360406,61696.02295404403,4.503563172484656,0,PIF,0.05998691179114589,0,0.0
1190,2010-04-01,498950.32655238616,498950.32655238616,585023.4515019282,801645.9191866071,699449.3304286335,170106.253928787,202816.25881177039,1.2192888231751562,120,DELQ,0.23791104067477922,0,0.0
1191,2006-10-01,122175.19583048124,122175.19583048124,54736.42837638653,751533.1357954269,250614.78865335378,132038.04114175303,222223.26393404443,1.9581254354979212,0,CHGOFF,0.4,1,0.7160904187922773
1192,2004-04-01,141082.37577669305,141082.37577669305,132009.94940261735,665434.3246994698,518434.3435870008,92060.30583418207,120503.48898295048,3.4858891029412704,0,PIF,0.1170728319942406,0,0.0
1193,2017-07-01,292746.99139897525,292746.99139897525,376308.23892708396,206338.98186530214,125544.15993837324,52941.34141922683,34393.23397425881,3.8092497120414746,0,PIF,0.08004331347167119,0,0.0
1194,2013-01-01,266618.9287677462,266618.9287677462,234185.87152211016,119661.28948330428,47498.79352508864,101280.21967428116,153474.86707046998,4.204626299276589,0,PIF,0.16832989439369317,0,0.0
1195,2015-10-01,307206.40302802343,307206.40302802343,344256.9200452807,616188.0434408479,109905.33650030688,40968.91296936975,41709.28061246388,2.641165205880429,0,PIF,0.0742204071001184,0,0.0
1196,2017-10-01,72083.32147592287,72083.32147592287,67445.68787443756,606651.6724835814,488450.4715073428,136732.4058699052,57215.32433713477,2.386960346565671,0,PIF,0.038655336436082974,0,0.0
1197,2024-07-01,231924.40534870204,231924.40534870204,256225.3247361098,382927.9134986744,131289.5528630998,125088.5237684944,135279.6056536039,2.1542064718517095,0,PIF,0.038972869117259695,0,0.0
1198,2020-01-01,312340.21792950237,312340.21792950237,309227.6607709576,467603.0664771896,306464.4447393437,163913.55994397853,252013.5821678274,3.2723786843109055,0,PIF,0.0858933623723568,0,0.0
1199,2015-07-01,313336.1080872332,313336.1080872332,320235.39728360384,481102.49835515127,283414.76299760165,95410.56172603248,95595.72339713377,2.394542460581449,30,PIF,0.12109907695568904,0,0.0
1200,2021-10-01,345800.2827957681,345800.2827957681,209219.5575410382,276741.0688521352,42496.256392628165,62943.22127523051,92010.35495387761,2.3123769627037323,0,PIF,0.035268205744104754,0,0.0
1201,2011-10-01,374097.2130511987,374097.2130511987,399400.7079361298,337616.6217642204,319208.0430350608,168915.11825479355,234409.63080704305,1.0675634137415861,0,CHGOFF,0.2056079887282301,1,0.5277191741151106
1202,2024-07-01,338696.2415033855,338696.2415033855,207999.76258808892,423079.4348240713,339082.7181136655,141289.4454773781,146895.42131886532,4.7932639501664305,0,CHGOFF,0.028672182477865713,1,0.3928743905987808
1203,2019-01-01,405609.41992524575,405609.41992524575,520225.007810425,574606.8045275037,309814.7825311081,144274.74117127652,123008.01226012927,1.2423769772821602,120,DELQ,0.07475192052409586,0,0.0
1204,2016-04-01,331142.28560806625,331142.28560806625,200343.88818564743,863771.7489342619,599693.4865374155,110336.06856720566,156363.42182773395,2.083486073243758,0,PIF,0.3729105064431283,0,0.0
1205,2022-07-01,291878.44814174203,291878.44814174203,178926.0429597494,521557.3798056128,277090.5999842337,176435.93682850586,161701.02803714434,4.685678509362784,60,PIF,0.05957927636230737,0,0.0
1206,2012-10-01,322788.3929995149,322788.3929995149,378568.10220538476,679554.4058254253,506722.66580548324,53278.86641959182,33998.41410256369,3.9413927810493816,0,PIF,0.3069525251970354,0,0.0
1207,2018-01-01,95537.01503899955,95537.01503899955,59107.53556934533,741740.9039643536,190970.7171977919,86321.48481705491,73304.92017847969,3.31255921674976,0,PIF,0.0614206504421733,0,0.0
1208,2007-01-01,172920.443326484,172920.443326484,125334.90127404484,173076.65947301395,87763.850287001,161284.1886163165,262502.09233626706,3.6432556527814914,0,PIF,0.11476923415158495,0,0.0
1209,2024-01-01,287329.901296159,287329.901296159,299735.6987949205,615562.2273942316,257569.54378316863,35262.571374049425,28095.268860342047,1.388240211251182,15,PIF,0.055925947536285416,0,0.0
1210,2015-07-01,442844.2469307682,442844.2469307682,240408.50467521802,475330.7906086281,246090.250829231,163540.8036730808,119212.2100491834,4.234589374620889,0,PIF,0.027629519956657425,0,0.0
1211,2019-07-01,355573.2003295969,355573.2003295969,193134.76778329274,549393.3726432716,280398.35792730446,76993.09193885965,45178.63005669013,2.000427047130412,0,PIF,0.00837958605139011,0,0.0
1212,2011-07-01,90683.6353123539,90683.6353123539,75967.72902288294,111501.88733061656,29489.47947237059,33845.70281576972,16152.827227263377,4.824855911515482,90,DELQ,0.04337579611926343,0,0.0
1213,2021-07-01,316523.72769998194,316523.72769998194,196031.71565030896,823096.9039688559,766460.3110445883,25038.40225169352,44252.10335752286,1.925498415176075,60,PIF,0.4,0,0.0
1214,2001-10-01,149782.09443669452,149782.09443669452,91680.44571489723,861283.0026518691,139866.94580423672,170175.4565632095,195954.92093755942,3.501457664927302,0,PIF,0.06837646478505435,0,0.0
1215,2002-10-01,380307.45190492534,380307.45190492534,155285.2483586921,82855.17742138164,13095.953117208339,157936.95366887076,224507.73418806732,3.181297968048678,0,PIF,0.07465424263307366,0,0.0
1216,2012-07-01,422348.38362893625,422348.38362893625,309752.2609041827,254489.10547403892,114202.76350164678,64727.85562400812,95937.2213877565,1.5724123758746749,0,PIF,0.044418287027118135,0,0.0
1217,2018-04-01,317055.322665488,317055.322665488,217634.8581209027,227759.22244133896,147201.03132478293,32108.81595512086,28681.00053992566,2.4517086712672485,0,PIF,0.18765960660280015,0,0.0
1218,2020-01-01,316113.17438826937,316113.17438826937,135309.15579026102,720669.7041694782,211676.9658828669,56974.54094716643,86514.03286684581,4.125171018955731,0,PIF,0.060487568969323675,0,0.0
1219,2011-01-01,202366.1494448663,202366.1494448663,194091.36934219248,570425.6484716926,328881.8756213532,50467.65078179839,88120.45182414858,1.8503522959964323,0,PIF,0.1571266037133591,0,0.0
1220,2016-01-01,250812.50952258924,250812.50952258924,241780.66673227222,225413.60390332,164150.14786465216,149280.57382151767,214735.11802855172,4.851429259367812,30,PIF,0.04300223924529866,0,0.0
1221,2013-10-01,438848.75921690546,438848.75921690546,203503.13295761976,747456.1833614656,168363.3745744649,50956.986027814324,71157.6793983687,2.1819345545904274,0,PIF,0.03714767789238921,0,0.0
1222,2024-01-01,375494.14893522044,375494.14893522044,257340.18623168772,369849.3948807137,346747.83476147347,51058.71913584877,51320.512568501574,3.506886637920343,30,PIF,0.16217204769146193,0,0.0
1223,2016-04-01,283889.1468631294,283889.1468631294,336557.6748152857,457902.63856034394,192026.28778789137,16130.945174782526,25452.182423320937,3.47546815835946,0,PIF,0.08475887206897581,0,0.0
1224,2010-04-01,215704.57381176692,215704.57381176692,199300.31893335516,397591.4163629293,263973.7958632791,123403.34077880843,64709.296738261546,2.883112968660661,0,PIF,0.09016089321050383,0,0.0
1225,2024-01-01,72670.88222984946,72670.88222984946,56013.062877254706,507531.76928180817,121084.84180832215,140906.11416866037,204251.47191403294,3.621441856663037,0,PIF,0.024908610784308623,0,0.0
1226,2002-07-01,114353.3305968733,114353.3305968733,93608.6913669576,473716.82443955477,339934.03490445664,134163.18910013593,121657.96690661061,3.9743077753070857,0,PIF,0.03702426941486313,0,0.0
1227,2024-07-01,136861.3352927168,136861.3352927168,80399.46445500625,305158.882183203,250952.00784217348,118033.83966965492,140739.24007613855,3.4760118853635538,0,CHGOFF,0.18227630929544267,1,0.5222021982904469
1228,2003-10-01,218022.59446640362,218022.59446640362,246516.69785181925,428135.95074494905,100281.47622057298,193554.2402797587,319393.38982357923,3.2399784773359164,0,PIF,0.05222961275730337,0,0.0
1229,2007-01-01,474864.6411843236,474864.6411843236,580571.5213190108,824836.4628805261,206778.68467815177,99820.31731364675,124478.66916332478,3.4265096322910544,0,PIF,0.06267721440955683,0,0.0
1230,2020-07-01,277319.0276864369,277319.0276864369,338217.6311457789,492373.191912981,184560.14878753078,173425.9365430346,75581.47582305451,2.6078236816078397,0,PIF,0.006478376921889839,0,0.0
1231,2018-04-01,155678.073466654,155678.073466654,93646.73660008748,831436.856546348,132654.62993473726,132741.88297169437,187384.65216356632,1.2834926685262005,0,PIF,0.0688211809659278,0,0.0
1232,2024-04-01,97587.56185768133,97587.56185768133,66326.97133604923,531104.1792107311,498622.3975525324,25990.76873068884,44200.793012509195,1.6387935167311278,0,PIF,0.0816445347484786,0,0.0
1233,2018-07-01,202237.4860713338,202237.4860713338,110130.54599348795,710430.1804766102,446652.6121618438,163916.80758545696,212897.890944033,3.4268161721587784,0,PIF,0.1890021368148036,0,0.0
1234,2015-10-01,417078.78599797556,417078.78599797556,282145.88268450054,320744.8739209646,204016.69230755715,121033.82292106547,194378.88033067575,4.708695569669769,0,PIF,0.03134076353280915,0,0.0
1235,2008-07-01,222504.25703472857,222504.25703472857,155647.2536690664,728139.0618364145,667827.110912866,134169.87527183257,208689.71008797325,1.102962194284729,0,PIF,0.04082220393853979,0,0.0
1236,2000-01-01,397627.61271008605,397627.61271008605,385617.33562389784,296743.7226476882,242031.12501997472,44243.21276853186,71046.15793214834,3.176140788248783,0,PIF,0.1362377393396133,0,0.0
1237,2003-01-01,411217.2392570955,411217.2392570955,234674.17101262405,96030.97674723787,76958.68168842517,93123.1178870479,82110.43046566987,2.008245732036759,0,PIF,0.09105284242135667,0,0.0
1238,2007-04-01,99869.34636441685,99869.34636441685,122585.35144322233,211797.7334057083,89294.32595568078,177310.670131114,188628.22189316768,3.2469596219380525,0,CHGOFF,0.17467977082856861,1,0.11288784577623937
1239,2001-01-01,323896.88868205267,323896.88868205267,159612.99329968131,97755.3575262702,40851.056229417736,50931.92668639991,80841.543102659,3.9986294309348067,0,PIF,0.0537454696041826,0,0.0
1240,2012-07-01,481593.22851699986,481593.22851699986,195618.45459261996,856591.3663509715,328408.8790425337,10023.732242066795,16785.32106496764,3.9418125286783714,0,PIF,0.07836738403327363,0,0.0
1241,2019-04-01,230962.13370659927,230962.13370659927,270098.80948215356,899981.1567425092,384612.8956883186,58926.65530232026,35684.691896265096,3.8995431912725356,0,PIF,0.07388869115928787,0,0.0
1242,2024-01-01,72924.84005136002,72924.84005136002,75360.00661842801,705028.8161680069,314165.7820933946,102633.06534351828,67136.9405446153,4.115693863757748,0,PIF,0.0963579940881712,0,0.0
1243,2012-01-01,465486.21061604534,465486.21061604534,335068.09175773873,168665.09427630185,44190.752462198725,166042.82822736504,147041.12607946806,1.2904427472838305,0,PIF,0.04245536417781027,0,0.0
1244,2021-10-01,447649.8267076173,447649.8267076173,418977.73682263825,817135.2774727726,355256.3360648483,132225.2711089367,195484.0832754717,3.0383113356718088,15,PIF,0.017728348196812124,0,0.0
1245,2024-07-01,284963.6512440508,284963.6512440508,171317.20936791494,689896.4702782056,350051.8327198034,184622.05910186341,300005.9757403428,2.047113941488593,0,PIF,0.05030367277097755,0,0.0
1246,2021-04-01,298513.9041548043,298513.9041548043,164645.54795466995,352440.50262971205,140087.3006384857,96557.24200929976,117059.83966351028,4.685082244009652,0,CHGOFF,0.1030911532089356,1,0.626571564327952
1247,2011-07-01,145283.4962492562,145283.4962492562,119718.57274669273,491867.88768332434,138843.27432249457,84254.89236183709,47062.71404082455,4.1315168880778845,0,PIF,0.03473987762878926,0,0.0
1248,2008-01-01,418752.8399950868,418752.8399950868,300609.70207065286,622642.6598348145,279397.3938006917,53969.46115318552,44538.16407786076,1.430179389433559,0,PIF,0.013372468198069797,0,0.0
1249,2024-04-01,274370.01727645687,274370.01727645687,261668.61854550996,99721.39005208241,53323.64181340802,51431.872062429786,82282.36549817499,1.9729845161207198,0,PIF,0.06419029453381463,0,0.0
1250,2006-01-01,65245.00781415043,65245.00781415043,38907.83385186171,491263.547921914,356943.5996459915,149860.88043153146,132863.2052312813,2.8208810219925784,0,PIF,0.18560380455995418,0,0.0
1251,2010-04-01,357356.730402049,357356.730402049,356154.2001695818,680564.2552690879,489319.03625617287,25268.233378608733,13744.153727395387,4.851634487225702,120,DELQ,0.02888778416062828,0,0.0
1252,2001-10-01,477723.32141121774,477723.32141121774,520802.1978518514,234344.8049549929,73152.14276290321,56115.58111827164,46177.27896612512,1.4386927364842075,0,CHGOFF,0.025814640874912358,1,0.4194462899904223
1253,2019-10-01,423117.7206555876,423117.7206555876,232703.12277757697,443908.2702530531,79603.54698961737,178320.09931262463,272720.7793265676,3.2718894741685185,0,PIF,0.201848361613646,0,0.0
1254,2016-01-01,174739.16309474292,174739.16309474292,76793.04900319398,516674.7059316453,203073.62876322036,119614.95543893405,130484.52746852858,2.3651500526982336,0,PIF,0.029331543961680844,0,0.0
1255,2002-01-01,73996.28822000329,73996.28822000329,58873.56599660668,683163.6050065705,188354.38435486742,18851.64572298313,12068.859141720206,3.585361366930229,0,PIF,0.06490191869817548,0,0.0
1256,2005-07-01,473158.13564218127,473158.13564218127,518875.46838016494,870852.0428503482,406366.370956848,143808.45918265925,120466.23538093962,3.594826908090818,0,CHGOFF,0.10780389524277699,1,0.35378861248215526
1257,2013-10-01,471678.22619586566,471678.22619586566,464934.10111723014,775585.9493635191,723991.5640672883,106269.64987309212,184379.30815226582,1.9623659467360741,0,PIF,0.10426092111180295,0,0.0
1258,2013-07-01,289586.8938707912,289586.8938707912,298764.9300999102,589645.1045885591,173861.0436366061,172359.12822462295,173176.19380013726,4.143237601224264,0,PIF,0.031469154586112,0,0.0
1259,2020-01-01,339042.8352521908,339042.8352521908,258538.94688510193,558585.3533645436,226282.45449721318,139662.43578283995,142209.73290568433,1.3650498853392317,0,PIF,0.0605700250491959,0,0.0
1260,2006-07-01,258170.02731986373,258170.02731986373,157858.31898094428,574613.08831959,419520.1045960485,10844.85171577984,6661.9646772200285,4.272555484349332,0,PIF,0.06576784727237386,0,0.0
1261,2023-01-01,238894.4151944414,238894.4151944414,209892.8622791045,527046.4869810145,293747.37059802614,49090.42656323492,40567.15164055244,1.8478674343179762,15,PIF,0.026989568650137893,0,0.0
1262,2011-01-01,103751.79616791516,103751.79616791516,60583.6954885892,128677.56181231732,23823.687399819264,59013.10310733955,90913.26071157081,3.3583171939666108,0,CHGOFF,0.028402796073614445,1,0.6442220146085741
1263,2020-07-01,93538.80426249321,93538.80426249321,98553.02924837971,652603.0435623281,182305.97490693053,143424.1349407135,215233.52488937526,2.3892389076110803,0,PIF,0.04456978498742176,0,0.0
1264,2005-10-01,154729.46600428436,154729.46600428436,89320.6494979434,667396.1761062745,599455.0076645225,106769.6937573179,107805.18025568778,3.4391193064875787,0,PIF,0.10989997359054318,0,0.0
1265,2000-10-01,426488.3358829449,426488.3358829449,282393.6816855248,500233.8970589625,116320.3856451674,152015.024447321,250994.00844983498,2.0696713930975097,0,PIF,0.04625030946194045,0,0.0
1266,2001-04-01,115624.53533105599,115624.53533105599,98961.91828859563,793717.8364300852,522325.25386166485,107444.76776885788,100177.47055773642,3.2758546878020427,0,PIF,0.012951053481869902,0,0.0
1267,2009-04-01,152014.39336161982,152014.39336161982,127393.98118835552,631398.1782604763,494928.1037528325,72203.07603235418,116251.38652939585,1.0327930408542567,0,PIF,0.1539503622203301,0,0.0
1268,2023-10-01,296876.3266949934,296876.3266949934,279290.69086622406,377385.0194427539,136745.9335942625,29695.52287465098,13190.506891074978,2.497817830468808,0,PIF,0.007575696459898393,0,0.0
1269,2001-01-01,146809.04813522348,146809.04813522348,116522.36212424672,96149.3699508801,70195.04002625386,48498.19874705989,42975.34057600768,4.305557516248756,0,PIF,0.015769427257051813,0,0.0
1270,2009-01-01,123443.0081230042,123443.0081230042,151529.49923136874,128512.55012809766,36743.81268852518,86148.21526567952,137586.95874216143,2.852026346022031,15,PIF,0.039214996292228216,0,0.0
1271,2002-07-01,303492.308764083,303492.308764083,350819.10721744935,368474.5745462648,139209.77527899,114776.31855453794,190739.1181034549,2.997044395959863,15,PIF,0.08298832696125114,0,0.0
1272,2023-04-01,215641.97194847697,215641.97194847697,256873.17115138075,458926.3666629199,183321.63634275168,188341.1066062183,274788.48002427956,3.486307351655972,0,PIF,0.13765784886021523,0,0.0
1273,2016-10-01,331771.67862821114,331771.67862821114,320678.8641081996,216834.31799690853,205374.1889853358,55546.833642635225,74311.2285886449,2.7368383953359294,0,PIF,0.0804099776461768,0,0.0
1274,2019-01-01,460492.4031839043,460492.4031839043,447371.6503675525,235249.21126655833,75669.75225772739,136556.13849486993,210529.5373016401,4.4683069108952544,15,PIF,0.12613022745637276,0,0.0
1275,2017-10-01,117946.90914578045,117946.90914578045,111846.55527828883,268773.3141990558,68098.0119209191,38983.723183727314,54210.04283793449,2.6132986793927544,0,PIF,0.19871729444862357,0,0.0
1276,2016-04-01,461045.14691587875,461045.14691587875,364869.16474631673,720020.9384525436,641216.9147941609,145613.09316524348,110070.29660403058,4.770209736973003,0,PIF,0.07427973507411083,0,0.0
